,code,candleDateTime,candleDateTimeKst,openingPrice,highPrice,lowPrice,tradePrice,candleAccTradeVolume,candleAccTradePrice,timestamp,prevClosingPrice,change,changePrice,signedChangePrice,changeRate,signedChangeRate
328,CRIX.UPBIT.KRW-BTC,2020-02-11T00:00:00+00:00,2020-02-11T09:00:00+09:00,11520000.0,11950000.0,11269000.0,11819000.0,6034.79122331,69984450456.1307,1581465600081,11520000.0,RISE,299000.0,299000.0,0.0259548611,0.0259548611
329,CRIX.UPBIT.KRW-BTC,2020-02-10T00:00:00+00:00,2020-02-10T09:00:00+09:00,11821000.0,11864000.0,11392000.0,11520000.0,5213.48423455,60459892531.15172,1581379199299,11821000.0,FALL,301000.0,-301000.0,0.0254631588,-0.0254631588
330,CRIX.UPBIT.KRW-BTC,2020-02-09T00:00:00+00:00,2020-02-09T09:00:00+09:00,11568000.0,11863000.0,11567000.0,11821000.0,4936.95291749,57924089180.77049,1581292799941,11568000.0,RISE,253000.0,253000.0,0.0218706777,0.0218706777
331,CRIX.UPBIT.KRW-BTC,2020-02-08T00:00:00+00:00,2020-02-08T09:00:00+09:00,11490000.0,11600000.0,11257000.0,11568000.0,4372.50942089,49928407922.05405,1581206398347,11490000.0,RISE,78000.0,78000.0,0.0067885117,0.0067885117
332,CRIX.UPBIT.KRW-BTC,2020-02-07T00:00:00+00:00,2020-02-07T09:00:00+09:00,11269000.0,11610000.0,11256000.0,11490000.0,4139.85704717,47385485847.47539,1581119999892,11264000.0,RISE,226000.0,226000.0,0.0200639205,0.0200639205
333,CRIX.UPBIT.KRW-BTC,2020-02-06T00:00:00+00:00,2020-02-06T09:00:00+09:00,11068000.0,11410000.0,10905000.0,11264000.0,5742.27238319,64300123937.46006,1581033597457,11054000.0,RISE,210000.0,210000.0,0.0189976479,0.0189976479
334,CRIX.UPBIT.KRW-BTC,2020-02-05T00:00:00+00:00,2020-02-05T09:00:00+09:00,10636000.0,11116000.0,10589000.0,11054000.0,5644.68431028,61300553914.19267,1580947199426,10635000.0,RISE,419000.0,419000.0,0.0393982134,0.0393982134
335,CRIX.UPBIT.KRW-BTC,2020-02-04T00:00:00+00:00,2020-02-04T09:00:00+09:00,10750000.0,10790000.0,10504000.0,10635000.0,4273.50735062,45509665494.21313,1580860791346,10750000.0,FALL,115000.0,-115000.0,0.0106976744,-0.0106976744
336,CRIX.UPBIT.KRW-BTC,2020-02-03T00:00:00+00:00,2020-02-03T09:00:00+09:00,10765000.0,10975000.0,10715000.0,10750000.0,3683.40186368,39872569783.4332,1580774394261,10765000.0,FALL,15000.0,-15000.0,0.0013934046,-0.0013934046
337,CRIX.UPBIT.KRW-BTC,2020-02-02T00:00:00+00:00,2020-02-02T09:00:00+09:00,10820000.0,10887000.0,10680000.0,10765000.0,3318.26175912,35841614441.05652,1580687988525,10820000.0,FALL,55000.0,-55000.0,0.0050831793,-0.0050831793
338,CRIX.UPBIT.KRW-BTC,2020-02-01T00:00:00+00:00,2020-02-01T09:00:00+09:00,10781000.0,10918000.0,10770000.0,10820000.0,2886.0973791,31294876435.39403,1580601590032,10781000.0,RISE,39000.0,39000.0,0.0036174752,0.0036174752
339,CRIX.UPBIT.KRW-BTC,2020-01-31T00:00:00+00:00,2020-01-31T09:00:00+09:00,10778000.0,10841000.0,10642000.0,10781000.0,3618.06000067,38857928207.28571,1580515200123,10779000.0,RISE,2000.0,2000.0,0.000185546,0.000185546
340,CRIX.UPBIT.KRW-BTC,2020-01-30T00:00:00+00:00,2020-01-30T09:00:00+09:00,10670000.0,10882000.0,10520000.0,10779000.0,5029.07029051,53656097225.64684,1580428799969,10670000.0,RISE,109000.0,109000.0,0.0102155576,0.0102155576
341,CRIX.UPBIT.KRW-BTC,2020-01-29T00:00:00+00:00,2020-01-29T09:00:00+09:00,10570000.0,10780000.0,10500000.0,10670000.0,5305.29886421,56351664844.84832,1580342395920,10570000.0,RISE,100000.0,100000.0,0.0094607379,0.0094607379
342,CRIX.UPBIT.KRW-BTC,2020-01-28T00:00:00+00:00,2020-01-28T09:00:00+09:00,10128000.0,10601000.0,10127000.0,10570000.0,6620.77416871,68462839033.31838,1580256000058,10132000.0,RISE,438000.0,438000.0,0.0432293723,0.0432293723
343,CRIX.UPBIT.KRW-BTC,2020-01-27T00:00:00+00:00,2020-01-27T09:00:00+09:00,9966000.0,10277000.0,9948000.0,10132000.0,4801.26130294,48415199217.52405,1580169597744,9966000.0,RISE,166000.0,166000.0,0.0166566326,0.0166566326
344,CRIX.UPBIT.KRW-BTC,2020-01-26T00:00:00+00:00,2020-01-26T09:00:00+09:00,9745000.0,9986000.0,9700000.0,9966000.0,2221.71968044,21899391391.92468,1580083197782,9745000.0,RISE,221000.0,221000.0,0.0226782966,0.0226782966
345,CRIX.UPBIT.KRW-BTC,2020-01-25T00:00:00+00:00,2020-01-25T09:00:00+09:00,9816000.0,9816000.0,9669000.0,9745000.0,1443.81660204,14030173932.57782,1579996800118,9813000.0,FALL,68000.0,-68000.0,0.0069295832,-0.0069295832
346,CRIX.UPBIT.KRW-BTC,2020-01-24T00:00:00+00:00,2020-01-24T09:00:00+09:00,9750000.0,9885000.0,9631000.0,9813000.0,2941.43472294,28685136535.53574,1579910394112,9750000.0,RISE,63000.0,63000.0,0.0064615385,0.0064615385
347,CRIX.UPBIT.KRW-BTC,2020-01-23T00:00:00+00:00,2020-01-23T09:00:00+09:00,9922000.0,9930000.0,9623000.0,9750000.0,3630.5273721,35440547073.00841,1579823998142,9922000.0,FALL,172000.0,-172000.0,0.0173352147,-0.0173352147
348,CRIX.UPBIT.KRW-BTC,2020-01-22T00:00:00+00:00,2020-01-22T09:00:00+09:00,9960000.0,10091000.0,9845000.0,9922000.0,2972.58459218,29600935084.98802,1579737598625,9958000.0,FALL,36000.0,-36000.0,0.0036151838,-0.0036151838
349,CRIX.UPBIT.KRW-BTC,2020-01-21T00:00:00+00:00,2020-01-21T09:00:00+09:00,9856000.0,10014000.0,9800000.0,9958000.0,2842.75512757,28124677203.53503,1579651199456,9851000.0,RISE,107000.0,107000.0,0.0108618414,0.0108618414
350,CRIX.UPBIT.KRW-BTC,2020-01-20T00:00:00+00:00,2020-01-20T09:00:00+09:00,9886000.0,9951000.0,9775000.0,9851000.0,3320.61609519,32790031642.56386,1579564797912,9887000.0,FALL,36000.0,-36000.0,0.0036411449,-0.0036411449
351,CRIX.UPBIT.KRW-BTC,2020-01-19T00:00:00+00:00,2020-01-19T09:00:00+09:00,10085000.0,10484000.0,9734000.0,9887000.0,8567.01218693,86262593734.9222,1579478399456,10085000.0,FALL,198000.0,-198000.0,0.0196331185,-0.0196331185
352,CRIX.UPBIT.KRW-BTC,2020-01-18T00:00:00+00:00,2020-01-18T09:00:00+09:00,9997000.0,10167000.0,9900000.0,10085000.0,3865.42130063,38838416041.82468,1579391996796,9992000.0,RISE,93000.0,93000.0,0.009307446,0.009307446
353,CRIX.UPBIT.KRW-BTC,2020-01-17T00:00:00+00:00,2020-01-17T09:00:00+09:00,9789000.0,10216000.0,9719000.0,9992000.0,8319.12836052,83412175524.28444,1579305598505,9785000.0,RISE,207000.0,207000.0,0.0211548288,0.0211548288
354,CRIX.UPBIT.KRW-BTC,2020-01-16T00:00:00+00:00,2020-01-16T09:00:00+09:00,9735000.0,9855000.0,9561000.0,9785000.0,4081.48265366,39665434450.60096,1579219192851,9735000.0,RISE,50000.0,50000.0,0.0051361068,0.0051361068
355,CRIX.UPBIT.KRW-BTC,2020-01-15T00:00:00+00:00,2020-01-15T09:00:00+09:00,9716000.0,9917000.0,9498000.0,9735000.0,8125.75207139,79085766458.35992,1579132796469,9716000.0,RISE,19000.0,19000.0,0.0019555373,0.0019555373
356,CRIX.UPBIT.KRW-BTC,2020-01-14T00:00:00+00:00,2020-01-14T09:00:00+09:00,9179000.0,9859000.0,9162000.0,9716000.0,11554.39037004,110231380420.97162,1579046400104,9172000.0,RISE,544000.0,544000.0,0.0593109464,0.0593109464
357,CRIX.UPBIT.KRW-BTC,2020-01-13T00:00:00+00:00,2020-01-13T09:00:00+09:00,9218000.0,9227000.0,9101000.0,9172000.0,1991.09310408,18249005011.62269,1578959990979,9213000.0,FALL,41000.0,-41000.0,0.0044502334,-0.0044502334
358,CRIX.UPBIT.KRW-BTC,2020-01-12T00:00:00+00:00,2020-01-12T09:00:00+09:00,9066000.0,9250000.0,9014000.0,9213000.0,2412.74898932,22101988619.26872,1578873598427,9060000.0,RISE,153000.0,153000.0,0.0168874172,0.0168874172
359,CRIX.UPBIT.KRW-BTC,2020-01-11T00:00:00+00:00,2020-01-11T09:00:00+09:00,9218000.0,9350000.0,9047000.0,9060000.0,4233.99262116,38861047625.40993,1578787173495,9233000.0,FALL,173000.0,-173000.0,0.0187371385,-0.0187371385
360,CRIX.UPBIT.KRW-BTC,2020-01-10T00:00:00+00:00,2020-01-10T09:00:00+09:00,8940000.0,9250000.0,8750000.0,9233000.0,6980.82897357,62925329692.41817,1578700788539,8941000.0,RISE,292000.0,292000.0,0.0326585393,0.0326585393
361,CRIX.UPBIT.KRW-BTC,2020-01-09T00:00:00+00:00,2020-01-09T09:00:00+09:00,9084000.0,9142000.0,8900000.0,8941000.0,5174.23891081,46561753849.07573,1578614395853,9085000.0,FALL,144000.0,-144000.0,0.0158503027,-0.0158503027
362,CRIX.UPBIT.KRW-BTC,2020-01-08T00:00:00+00:00,2020-01-08T09:00:00+09:00,9386000.0,9736000.0,9030000.0,9085000.0,13024.51495279,123019277437.88495,1578527998203,9398000.0,FALL,313000.0,-313000.0,0.0333049585,-0.0333049585
363,CRIX.UPBIT.KRW-BTC,2020-01-07T00:00:00+00:00,2020-01-07T09:00:00+09:00,8866000.0,9444000.0,8865000.0,9398000.0,8896.19194694,80878156552.8778,1578441599226,8866000.0,RISE,532000.0,532000.0,0.0600045116,0.0600045116
364,CRIX.UPBIT.KRW-BTC,2020-01-06T00:00:00+00:00,2020-01-06T09:00:00+09:00,8451000.0,8890000.0,8446000.0,8866000.0,5340.14041587,46379071124.21256,1578355200008,8454000.0,RISE,412000.0,412000.0,0.0487343269,0.0487343269
365,CRIX.UPBIT.KRW-BTC,2020-01-05T00:00:00+00:00,2020-01-05T09:00:00+09:00,8483000.0,8645000.0,8436000.0,8454000.0,2807.832172,24039161184.35222,1578268788318,8482000.0,FALL,28000.0,-28000.0,0.0033011082,-0.0033011082
366,CRIX.UPBIT.KRW-BTC,2020-01-04T00:00:00+00:00,2020-01-04T09:00:00+09:00,8476000.0,8520000.0,8382000.0,8482000.0,1987.26688134,16789801499.44245,1578182396210,8474000.0,RISE,8000.0,8000.0,0.0009440642,0.0009440642
367,CRIX.UPBIT.KRW-BTC,2020-01-03T00:00:00+00:00,2020-01-03T09:00:00+09:00,8038000.0,8525000.0,7910000.0,8474000.0,5887.00880804,49021606425.72705,1578095999682,8037000.0,RISE,437000.0,437000.0,0.0543735225,0.0543735225
368,CRIX.UPBIT.KRW-BTC,2020-01-02T00:00:00+00:00,2020-01-02T09:00:00+09:00,8300000.0,8310000.0,8026000.0,8037000.0,2054.03956598,16790797168.07339,1578009598509,8300000.0,FALL,263000.0,-263000.0,0.031686747,-0.031686747
369,CRIX.UPBIT.KRW-BTC,2020-01-01T00:00:00+00:00,2020-01-01T09:00:00+09:00,8308000.0,8387000.0,8287000.0,8300000.0,1030.45814676,8582255396.02558,1577923175832,8312000.0,FALL,12000.0,-12000.0,0.0014436959,-0.0014436959
370,CRIX.UPBIT.KRW-BTC,2019-12-31T00:00:00+00:00,2019-12-31T09:00:00+09:00,8343000.0,8439000.0,8260000.0,8312000.0,1846.5409191,15395058519.21328,1577836799562,8341000.0,FALL,29000.0,-29000.0,0.0034768013,-0.0034768013
371,CRIX.UPBIT.KRW-BTC,2019-12-30T00:00:00+00:00,2019-12-30T09:00:00+09:00,8486000.0,8496000.0,8331000.0,8341000.0,2355.80361501,19849732355.62998,1577750373055,8486000.0,FALL,145000.0,-145000.0,0.0170869668,-0.0170869668
372,CRIX.UPBIT.KRW-BTC,2019-12-29T00:00:00+00:00,2019-12-29T09:00:00+09:00,8428000.0,8639000.0,8388000.0,8486000.0,2486.01610538,21095568479.77485,1577663995877,8432000.0,RISE,54000.0,54000.0,0.0064041746,0.0064041746
373,CRIX.UPBIT.KRW-BTC,2019-12-28T00:00:00+00:00,2019-12-28T09:00:00+09:00,8385000.0,8479000.0,8376000.0,8432000.0,1725.5127045,14554673138.96279,1577577593132,8385000.0,RISE,47000.0,47000.0,0.0056052475,0.0056052475
374,CRIX.UPBIT.KRW-BTC,2019-12-27T00:00:00+00:00,2019-12-27T09:00:00+09:00,8367000.0,8424000.0,8195000.0,8385000.0,2402.06470551,20006753451.82146,1577491199428,8371000.0,RISE,14000.0,14000.0,0.0016724406,0.0016724406
375,CRIX.UPBIT.KRW-BTC,2019-12-26T00:00:00+00:00,2019-12-26T09:00:00+09:00,8370000.0,8595000.0,8317000.0,8371000.0,2740.2112794,23015609826.01268,1577404779810,8370000.0,RISE,1000.0,1000.0,0.0001194743,0.0001194743
376,CRIX.UPBIT.KRW-BTC,2019-12-25T00:00:00+00:00,2019-12-25T09:00:00+09:00,8460000.0,8471000.0,8317000.0,8370000.0,1857.22709208,15603911383.43883,1577318393434,8470000.0,FALL,100000.0,-100000.0,0.0118063754,-0.0118063754
377,CRIX.UPBIT.KRW-BTC,2019-12-24T00:00:00+00:00,2019-12-24T09:00:00+09:00,8520000.0,8630000.0,8354000.0,8470000.0,3635.40093186,30918612123.69409,1577231983353,8520000.0,FALL,50000.0,-50000.0,0.0058685446,-0.0058685446
378,CRIX.UPBIT.KRW-BTC,2019-12-23T00:00:00+00:00,2019-12-23T09:00:00+09:00,8688000.0,8890000.0,8456000.0,8520000.0,5451.7473576,47475904169.37631,1577145597852,8689000.0,FALL,169000.0,-169000.0,0.0194498792,-0.0194498792
379,CRIX.UPBIT.KRW-BTC,2019-12-22T00:00:00+00:00,2019-12-22T09:00:00+09:00,8295000.0,8696000.0,8277000.0,8689000.0,2717.8458866,23008097682.24533,1577059193531,8295000.0,RISE,394000.0,394000.0,0.0474984931,0.0474984931
380,CRIX.UPBIT.KRW-BTC,2019-12-21T00:00:00+00:00,2019-12-21T09:00:00+09:00,8342000.0,8342000.0,8260000.0,8295000.0,952.39697702,7904936683.07831,1576972767899,8338000.0,FALL,43000.0,-43000.0,0.005157112,-0.005157112
381,CRIX.UPBIT.KRW-BTC,2019-12-20T00:00:00+00:00,2019-12-20T09:00:00+09:00,8329000.0,8395000.0,8241000.0,8338000.0,2315.68010263,19260477837.46148,1576886394380,8328000.0,RISE,10000.0,10000.0,0.0012007685,0.0012007685
382,CRIX.UPBIT.KRW-BTC,2019-12-19T00:00:00+00:00,2019-12-19T09:00:00+09:00,8466000.0,8590000.0,8210000.0,8328000.0,4444.33915592,37094382370.39195,1576799988235,8466000.0,FALL,138000.0,-138000.0,0.0163004961,-0.0163004961
383,CRIX.UPBIT.KRW-BTC,2019-12-18T00:00:00+00:00,2019-12-18T09:00:00+09:00,7741000.0,8668000.0,7546000.0,8466000.0,7394.86247818,58866546299.65807,1576713597437,7742000.0,RISE,724000.0,724000.0,0.0935158874,0.0935158874
384,CRIX.UPBIT.KRW-BTC,2019-12-17T00:00:00+00:00,2019-12-17T09:00:00+09:00,8058000.0,8108000.0,7700000.0,7742000.0,4587.86377499,36267738374.63466,1576627198673,8050000.0,FALL,308000.0,-308000.0,0.0382608696,-0.0382608696
385,CRIX.UPBIT.KRW-BTC,2019-12-16T00:00:00+00:00,2019-12-16T09:00:00+09:00,8319000.0,8347000.0,8017000.0,8050000.0,2333.04536211,19139495161.41346,1576540799004,8319000.0,FALL,269000.0,-269000.0,0.0323356173,-0.0323356173
386,CRIX.UPBIT.KRW-BTC,2019-12-15T00:00:00+00:00,2019-12-15T09:00:00+09:00,8277000.0,8440000.0,8190000.0,8319000.0,1911.20234202,15864899581.16213,1576454397150,8277000.0,RISE,42000.0,42000.0,0.0050743023,0.0050743023
387,CRIX.UPBIT.KRW-BTC,2019-12-14T00:00:00+00:00,2019-12-14T09:00:00+09:00,8490000.0,8520000.0,8200000.0,8277000.0,2408.92097104,20194039087.57045,1576368000070,8490000.0,FALL,213000.0,-213000.0,0.0250883392,-0.0250883392
388,CRIX.UPBIT.KRW-BTC,2019-12-13T00:00:00+00:00,2019-12-13T09:00:00+09:00,8438000.0,8577000.0,8430000.0,8490000.0,2163.02130941,18349093540.30931,1576281599623,8437000.0,RISE,53000.0,53000.0,0.0062818537,0.0062818537
389,CRIX.UPBIT.KRW-BTC,2019-12-12T00:00:00+00:00,2019-12-12T09:00:00+09:00,8490000.0,8566000.0,8360000.0,8437000.0,2457.07047864,20772768614.45036,1576195188494,8490000.0,FALL,53000.0,-53000.0,0.0062426384,-0.0062426384
390,CRIX.UPBIT.KRW-BTC,2019-12-11T00:00:00+00:00,2019-12-11T09:00:00+09:00,8539000.0,8592000.0,8419000.0,8490000.0,1897.01475656,16156817415.65165,1576108759722,8537000.0,FALL,47000.0,-47000.0,0.0055054469,-0.0055054469
391,CRIX.UPBIT.KRW-BTC,2019-12-10T00:00:00+00:00,2019-12-10T09:00:00+09:00,8679000.0,8749000.0,8480000.0,8537000.0,2949.17212834,25451639641.20134,1576022398835,8679000.0,FALL,142000.0,-142000.0,0.016361332,-0.016361332
392,CRIX.UPBIT.KRW-BTC,2019-12-09T00:00:00+00:00,2019-12-09T09:00:00+09:00,8807000.0,8891000.0,8640000.0,8679000.0,3125.56191138,27444900233.5498,1575935996702,8807000.0,FALL,128000.0,-128000.0,0.0145338935,-0.0145338935
393,CRIX.UPBIT.KRW-BTC,2019-12-08T00:00:00+00:00,2019-12-08T09:00:00+09:00,8784000.0,8857000.0,8670000.0,8807000.0,2000.92140277,17561562887.79252,1575849588934,8784000.0,RISE,23000.0,23000.0,0.0026183971,0.0026183971
394,CRIX.UPBIT.KRW-BTC,2019-12-07T00:00:00+00:00,2019-12-07T09:00:00+09:00,8815000.0,8897000.0,8776000.0,8784000.0,1910.69581081,16856577567.12357,1575763199966,8813000.0,FALL,29000.0,-29000.0,0.0032905934,-0.0032905934
395,CRIX.UPBIT.KRW-BTC,2019-12-06T00:00:00+00:00,2019-12-06T09:00:00+09:00,8685000.0,8852000.0,8614000.0,8813000.0,3039.17313756,26463749586.85809,1575676796356,8685000.0,RISE,128000.0,128000.0,0.0147380541,0.0147380541
396,CRIX.UPBIT.KRW-BTC,2019-12-05T00:00:00+00:00,2019-12-05T09:00:00+09:00,8515000.0,8810000.0,8480000.0,8685000.0,3969.79229665,34354288789.64471,1575590388703,8515000.0,RISE,170000.0,170000.0,0.0199647681,0.0199647681
397,CRIX.UPBIT.KRW-BTC,2019-12-04T00:00:00+00:00,2019-12-04T09:00:00+09:00,8607000.0,8996000.0,8432000.0,8515000.0,5171.38101548,44778200122.78624,1575503999101,8607000.0,FALL,92000.0,-92000.0,0.0106889741,-0.0106889741
398,CRIX.UPBIT.KRW-BTC,2019-12-03T00:00:00+00:00,2019-12-03T09:00:00+09:00,8590000.0,8700000.0,8520000.0,8607000.0,1641.81595301,14144230521.27084,1575417583252,8585000.0,RISE,22000.0,22000.0,0.0025626092,0.0025626092
399,CRIX.UPBIT.KRW-BTC,2019-12-02T00:00:00+00:00,2019-12-02T09:00:00+09:00,8630000.0,8705000.0,8415000.0,8585000.0,1837.43925831,15714767986.39316,1575331198096,8630000.0,FALL,45000.0,-45000.0,0.0052143685,-0.0052143685
